run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,n_features,pi_size,min_feats,feature_set,horizon
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,6,0.33,6,baseline,30
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,8,0.33,8,baseline,30
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,12,0.33,12,baseline,30
159,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,6,0.67,6,baseline,30
159,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,8,0.67,8,baseline,30
159,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,12,0.67,12,baseline,30
159,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,6,1.0,6,baseline,30
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,8,1.0,8,baseline,30
159,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-23,2025-03-07,2025-04-22,2025-04-22,5,12,1.0,12,baseline,30
160,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,6,0.33,6,baseline,30
160,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,8,0.33,8,baseline,30
160,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,12,0.33,12,baseline,30
160,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,6,0.67,6,baseline,30
160,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,8,0.67,8,baseline,30
160,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,12,0.67,12,baseline,30
160,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,6,1.0,6,baseline,30
160,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,8,1.0,8,baseline,30
160,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-04-22,2025-03-06,2025-04-21,2025-04-21,5,12,1.0,12,baseline,30
161,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,6,0.33,6,baseline,30
161,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,8,0.33,8,baseline,30
161,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,12,0.33,12,baseline,30
161,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,6,0.67,6,baseline,30
161,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,8,0.67,8,baseline,30
161,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,12,0.67,12,baseline,30
161,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,6,1.0,6,baseline,30
161,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,8,1.0,8,baseline,30
161,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-21,2025-03-05,2025-04-17,2025-04-17,5,12,1.0,12,baseline,30
162,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,6,0.33,6,baseline,30
162,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,8,0.33,8,baseline,30
162,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,12,0.33,12,baseline,30
162,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,6,0.67,6,baseline,30
162,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,8,0.67,8,baseline,30
162,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,12,0.67,12,baseline,30
162,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,6,1.0,6,baseline,30
162,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,8,1.0,8,baseline,30
162,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-20,2025-03-04,2025-04-16,2025-04-16,5,12,1.0,12,baseline,30
163,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,6,0.33,6,baseline,30
163,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,8,0.33,8,baseline,30
163,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,12,0.33,12,baseline,30
163,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,6,0.67,6,baseline,30
163,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,8,0.67,8,baseline,30
163,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,12,0.67,12,baseline,30
163,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,6,1.0,6,baseline,30
163,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,8,1.0,8,baseline,30
163,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-17,2025-03-03,2025-04-15,2025-04-15,5,12,1.0,12,baseline,30
164,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,6,0.33,6,baseline,30
164,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,8,0.33,8,baseline,30
164,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,12,0.33,12,baseline,30
164,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,6,0.67,6,baseline,30
164,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,8,0.67,8,baseline,30
164,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,12,0.67,12,baseline,30
164,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,6,1.0,6,baseline,30
164,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,8,1.0,8,baseline,30
164,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-16,2025-02-28,2025-04-14,2025-04-14,5,12,1.0,12,baseline,30
165,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,6,0.33,6,baseline,30
165,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,8,0.33,8,baseline,30
165,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,12,0.33,12,baseline,30
165,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,6,0.67,6,baseline,30
165,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,8,0.67,8,baseline,30
165,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,12,0.67,12,baseline,30
165,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,6,1.0,6,baseline,30
165,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,8,1.0,8,baseline,30
165,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-15,2025-02-27,2025-04-11,2025-04-11,5,12,1.0,12,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,6,0.33,6,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,8,0.33,8,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,12,0.33,12,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,6,0.67,6,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,8,0.67,8,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,12,0.67,12,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,6,1.0,6,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,8,1.0,8,baseline,30
166,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-14,2025-02-26,2025-04-10,2025-04-10,5,12,1.0,12,baseline,30
167,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,6,0.33,6,baseline,30
167,xgboost-2,1,0.35,0.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,8,0.33,8,baseline,30
167,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,12,0.33,12,baseline,30
167,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,6,0.67,6,baseline,30
167,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,8,0.67,8,baseline,30
167,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,12,0.67,12,baseline,30
167,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,6,1.0,6,baseline,30
167,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,8,1.0,8,baseline,30
167,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-13,2025-02-25,2025-04-09,2025-04-09,5,12,1.0,12,baseline,30
168,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,6,0.33,6,baseline,30
168,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,8,0.33,8,baseline,30
168,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,12,0.33,12,baseline,30
168,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,6,0.67,6,baseline,30
168,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,8,0.67,8,baseline,30
168,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,12,0.67,12,baseline,30
168,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,6,1.0,6,baseline,30
168,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,8,1.0,8,baseline,30
168,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-04-09,2025-02-24,2025-04-08,2025-04-08,5,12,1.0,12,baseline,30
169,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,6,0.33,6,baseline,30
169,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,8,0.33,8,baseline,30
169,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,12,0.33,12,baseline,30
169,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,6,0.67,6,baseline,30
169,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,8,0.67,8,baseline,30
169,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,12,0.67,12,baseline,30
169,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,6,1.0,6,baseline,30
169,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,8,1.0,8,baseline,30
169,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-04-08,2025-02-21,2025-04-07,2025-04-07,5,12,1.0,12,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,6,0.33,6,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,8,0.33,8,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,12,0.33,12,baseline,30
170,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,6,0.67,6,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,8,0.67,8,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,12,0.67,12,baseline,30
170,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,6,1.0,6,baseline,30
170,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,8,1.0,8,baseline,30
170,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-07,2025-02-20,2025-04-04,2025-04-04,5,12,1.0,12,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,6,0.33,6,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,8,0.33,8,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,12,0.33,12,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,6,0.67,6,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,8,0.67,8,baseline,30
171,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,12,0.67,12,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,6,1.0,6,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,8,1.0,8,baseline,30
171,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-06,2025-02-19,2025-04-03,2025-04-03,5,12,1.0,12,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,6,0.33,6,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,8,0.33,8,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,12,0.33,12,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,6,0.67,6,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,8,0.67,8,baseline,30
172,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,12,0.67,12,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,6,1.0,6,baseline,30
172,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,8,1.0,8,baseline,30
172,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-04-03,2025-02-18,2025-04-02,2025-04-02,5,12,1.0,12,baseline,30
173,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,6,0.33,6,baseline,30
173,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,8,0.33,8,baseline,30
173,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,12,0.33,12,baseline,30
173,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,6,0.67,6,baseline,30
173,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,8,0.67,8,baseline,30
173,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,12,0.67,12,baseline,30
173,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,6,1.0,6,baseline,30
173,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,8,1.0,8,baseline,30
173,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-04-02,2025-02-14,2025-04-01,2025-04-01,5,12,1.0,12,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,6,0.33,6,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,8,0.33,8,baseline,30
174,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,12,0.33,12,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,6,0.67,6,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,8,0.67,8,baseline,30
174,xgboost-2,1,0.8,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,12,0.67,12,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,6,1.0,6,baseline,30
174,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,8,1.0,8,baseline,30
174,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-04-01,2025-02-13,2025-03-31,2025-03-31,5,12,1.0,12,baseline,30
175,xgboost-2,1,0.7,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,6,0.33,6,baseline,30
175,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,8,0.33,8,baseline,30
175,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,12,0.33,12,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,6,0.67,6,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,8,0.67,8,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,12,0.67,12,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,6,1.0,6,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,8,1.0,8,baseline,30
175,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-31,2025-02-12,2025-03-28,2025-03-28,5,12,1.0,12,baseline,30
176,xgboost-2,1,0.65,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,6,0.33,6,baseline,30
176,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,8,0.33,8,baseline,30
176,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,12,0.33,12,baseline,30
176,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,6,0.67,6,baseline,30
176,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,8,0.67,8,baseline,30
176,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,12,0.67,12,baseline,30
176,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,6,1.0,6,baseline,30
176,xgboost-2,1,0.95,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,8,1.0,8,baseline,30
176,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-03-30,2025-02-11,2025-03-27,2025-03-27,5,12,1.0,12,baseline,30
177,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,6,0.33,6,baseline,30
177,xgboost-2,1,0.85,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,8,0.33,8,baseline,30
177,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,12,0.33,12,baseline,30
177,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,6,0.67,6,baseline,30
177,xgboost-2,1,0.6,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,8,0.67,8,baseline,30
177,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,12,0.67,12,baseline,30
177,xgboost-2,1,1.0,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,6,1.0,6,baseline,30
177,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,8,1.0,8,baseline,30
177,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-03-27,2025-02-10,2025-03-26,2025-03-26,5,12,1.0,12,baseline,30
178,xgboost-2,1,0.05,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-03-25,2025-03-25,5,6,0.33,6,baseline,30
178,xgboost-2,1,0.0,1.0,1,0,1,0.0,1.0,1225,2020-03-26,2025-02-07,2025-03-25,2025-03-25,5,8,0.33,8,baseline,30
